;05_DP_1_1_1_1;05_DP_1_2_1_1;05_DP_1_3_1_1;05_DP_1_4_1_1;05_DP_1_5_1_1;05_DP_1_6_1_1;05_DP_1_7_1_1;05_DP_1_8_1_1;05_DP_1_9_1_1;05_DP_1_10_1_1;05_DP_1_11_1_1;05_DP_1_12_1_1;05_DP_1_13_1_1;05_DP_1_14_1_1;05_DP_1_15_1_1;05_DP_1_16_1_1;05_DP_1_17_1_1;05_DP_1_18_1_1;05_DP_1_19_1_1;05_DP_1_20_1_1
2.3040000000e-04;1.0242911289e+00;1.0248116047e+00;1.0248899750e+00;1.0257105432e+00;1.0253767691e+00;1.0271031988e+00;1.0275123082e+00;1.0276396776e+00;1.0276298559e+00;1.0293850277e+00;1.0290182855e+00;1.0302233333e+00;1.0302238118e+00;1.0316526642e+00;1.0315126477e+00;1.0327976951e+00;1.0329719103e+00;1.0338136558e+00;1.0344540166e+00;1.0349359296e+00
2.5600000000e-04;1.0230184153e+00;1.0234104353e+00;1.0235661208e+00;1.0242705528e+00;1.0240942950e+00;1.0257220978e+00;1.0259958534e+00;1.0260391773e+00;1.0261697090e+00;1.0275621825e+00;1.0273222174e+00;1.0283353978e+00;1.0286850318e+00;1.0297255243e+00;1.0295563741e+00;1.0310068248e+00;1.0313452867e+00;1.0320050003e+00;1.0323664170e+00;1.0330858316e+00
2.8160000000e-04;1.0217096774e+00;1.0220175076e+00;1.0222699487e+00;1.0227828369e+00;1.0227735680e+00;1.0242808473e+00;1.0243853589e+00;1.0247213107e+00;1.0248470696e+00;1.0260673524e+00;1.0258354827e+00;1.0266842721e+00;1.0269611703e+00;1.0282103084e+00;1.0277320764e+00;1.0292849013e+00;1.0296003621e+00;1.0303305036e+00;1.0302514918e+00;1.0308062903e+00
3.0720000000e-04;1.0205931301e+00;1.0209503510e+00;1.0208890912e+00;1.0217505701e+00;1.0215331672e+00;1.0229457507e+00;1.0231155271e+00;1.0233163169e+00;1.0235219801e+00;1.0248715576e+00;1.0243993697e+00;1.0252756375e+00;1.0253825664e+00;1.0266174641e+00;1.0264314738e+00;1.0277079223e+00;1.0278796149e+00;1.0288043025e+00;1.0286555152e+00;1.0292076295e+00
3.3280000000e-04;1.0196111029e+00;1.0198854520e+00;1.0199592538e+00;1.0205245920e+00;1.0204465654e+00;1.0217278840e+00;1.0219995235e+00;1.0223246938e+00;1.0223468996e+00;1.0236239288e+00;1.0231202437e+00;1.0241835033e+00;1.0241342950e+00;1.0251828832e+00;1.0249756487e+00;1.0262544881e+00;1.0266977245e+00;1.0275129838e+00;1.0273066874e+00;1.0276997307e+00
3.5840000000e-04;1.0186827837e+00;1.0190153718e+00;1.0191896271e+00;1.0194383955e+00;1.0193523786e+00;1.0206854419e+00;1.0211017457e+00;1.0212726507e+00;1.0212629460e+00;1.0225653439e+00;1.0222692824e+00;1.0232114766e+00;1.0228456185e+00;1.0241595088e+00;1.0239835304e+00;1.0250797541e+00;1.0252747733e+00;1.0261917758e+00;1.0261779133e+00;1.0264327980e+00
3.8400000000e-04;1.0178688685e+00;1.0180307356e+00;1.0182954648e+00;1.0185124506e+00;1.0186314854e+00;1.0198222560e+00;1.0200702505e+00;1.0202323300e+00;1.0205274142e+00;1.0213949236e+00;1.0210490736e+00;1.0217722995e+00;1.0220021967e+00;1.0231206823e+00;1.0228281334e+00;1.0238167728e+00;1.0241846793e+00;1.0249826064e+00;1.0248795077e+00;1.0251784667e+00
4.0960000000e-04;1.0171710756e+00;1.0173948304e+00;1.0175535897e+00;1.0177851936e+00;1.0177952367e+00;1.0192449863e+00;1.0193154155e+00;1.0192027049e+00;1.0197807118e+00;1.0205304837e+00;1.0203500849e+00;1.0209506639e+00;1.0210303932e+00;1.0220844944e+00;1.0219426154e+00;1.0230823244e+00;1.0232116809e+00;1.0238952716e+00;1.0238284758e+00;1.0240055072e+00
4.6080000000e-04;1.0159888594e+00;1.0157297910e+00;1.0160855811e+00;1.0164665593e+00;1.0163748696e+00;1.0177559104e+00;1.0177881449e+00;1.0179297246e+00;1.0181478698e+00;1.0190583072e+00;1.0187303769e+00;1.0190492804e+00;1.0193630942e+00;1.0203170349e+00;1.0202470125e+00;1.0210752276e+00;1.0214111935e+00;1.0222095795e+00;1.0218783739e+00;1.0224406371e+00
5.1200000000e-04;1.0149198892e+00;1.0145455520e+00;1.0148904834e+00;1.0152515275e+00;1.0152316435e+00;1.0165213372e+00;1.0166706062e+00;1.0166343146e+00;1.0167983312e+00;1.0177545063e+00;1.0172953646e+00;1.0178159857e+00;1.0180074692e+00;1.0187756032e+00;1.0189553316e+00;1.0197135837e+00;1.0198998709e+00;1.0205740907e+00;1.0204060700e+00;1.0207417650e+00
5.6320000000e-04;1.0139384034e+00;1.0135825677e+00;1.0141350035e+00;1.0142775373e+00;1.0140786423e+00;1.0152797526e+00;1.0156757354e+00;1.0154712267e+00;1.0156322632e+00;1.0167316066e+00;1.0160976134e+00;1.0165489777e+00;1.0167538716e+00;1.0177411873e+00;1.0175596528e+00;1.0183453269e+00;1.0186237294e+00;1.0192941481e+00;1.0189175049e+00;1.0194295895e+00
6.1440000000e-04;1.0131955230e+00;1.0126579056e+00;1.0132262899e+00;1.0135417819e+00;1.0132337459e+00;1.0141653952e+00;1.0146764611e+00;1.0143839372e+00;1.0147054091e+00;1.0156321810e+00;1.0150148467e+00;1.0155057771e+00;1.0156318126e+00;1.0165556942e+00;1.0164873907e+00;1.0172754814e+00;1.0172585454e+00;1.0181361683e+00;1.0175639076e+00;1.0180227095e+00
6.6560000000e-04;1.0126968137e+00;1.0119913229e+00;1.0123236170e+00;1.0126519006e+00;1.0125981527e+00;1.0135371418e+00;1.0138239273e+00;1.0137312589e+00;1.0137608423e+00;1.0147134509e+00;1.0140559153e+00;1.0146421712e+00;1.0147293135e+00;1.0153773043e+00;1.0154141735e+00;1.0162403826e+00;1.0163110648e+00;1.0172748809e+00;1.0166325528e+00;1.0170116598e+00
7.1680000000e-04;1.0118218973e+00;1.0112037288e+00;1.0117381894e+00;1.0119563251e+00;1.0119096598e+00;1.0127849551e+00;1.0131253820e+00;1.0129441933e+00;1.0129903787e+00;1.0140064644e+00;1.0134223289e+00;1.0139421851e+00;1.0140594076e+00;1.0143761448e+00;1.0147479886e+00;1.0153057921e+00;1.0155198246e+00;1.0160121567e+00;1.0157513417e+00;1.0160792041e+00
7.6800000000e-04;1.0112285450e+00;1.0105410725e+00;1.0112455839e+00;1.0112284609e+00;1.0111435758e+00;1.0122177831e+00;1.0124107969e+00;1.0122061096e+00;1.0124221396e+00;1.0132407643e+00;1.0127526582e+00;1.0132507974e+00;1.0131997312e+00;1.0136538233e+00;1.0139996703e+00;1.0143688506e+00;1.0145725237e+00;1.0152001397e+00;1.0148507646e+00;1.0152740339e+00
8.1920000000e-04;1.0107328193e+00;1.0100246473e+00;1.0106007210e+00;1.0106606348e+00;1.0104313414e+00;1.0115973554e+00;1.0119351865e+00;1.0116457927e+00;1.0118415395e+00;1.0126800437e+00;1.0120509512e+00;1.0126519350e+00;1.0124314172e+00;1.0127988369e+00;1.0135478061e+00;1.0136960091e+00;1.0138536746e+00;1.0145095296e+00;1.0142314493e+00;1.0146757927e+00
9.2160000000e-04;1.0096365011e+00;1.0092174630e+00;1.0096013367e+00;1.0096170455e+00;1.0095377856e+00;1.0104881214e+00;1.0108666694e+00;1.0104815063e+00;1.0106342024e+00;1.0115899814e+00;1.0108765110e+00;1.0114629025e+00;1.0117392280e+00;1.0116070902e+00;1.0122054020e+00;1.0126637610e+00;1.0124671885e+00;1.0132885802e+00;1.0128794380e+00;1.0134982517e+00
1.0240000000e-03;1.0087985601e+00;1.0083150929e+00;1.0088544996e+00;1.0088848573e+00;1.0086652264e+00;1.0096501719e+00;1.0097936174e+00;1.0095745015e+00;1.0095793552e+00;1.0107993603e+00;1.0099943248e+00;1.0102822644e+00;1.0107513789e+00;1.0105238439e+00;1.0109952476e+00;1.0115039615e+00;1.0111996918e+00;1.0119118373e+00;1.0120073511e+00;1.0123170222e+00
1.1264000000e-03;1.0081735923e+00;1.0077789002e+00;1.0080396803e+00;1.0083238931e+00;1.0078409144e+00;1.0087616466e+00;1.0091492703e+00;1.0088056260e+00;1.0087609287e+00;1.0099979089e+00;1.0092144055e+00;1.0094436163e+00;1.0099526582e+00;1.0096958817e+00;1.0103729209e+00;1.0108731404e+00;1.0103774117e+00;1.0109437805e+00;1.0113595285e+00;1.0112176152e+00
1.2288000000e-03;1.0076611640e+00;1.0073378993e+00;1.0073661559e+00;1.0077516155e+00;1.0073306239e+00;1.0081689823e+00;1.0085353208e+00;1.0081478151e+00;1.0081790491e+00;1.0091909115e+00;1.0085938790e+00;1.0086079132e+00;1.0093284001e+00;1.0089073369e+00;1.0096750773e+00;1.0098157505e+00;1.0097272073e+00;1.0101303842e+00;1.0105254255e+00;1.0104279184e+00
1.3312000000e-03;1.0071488700e+00;1.0069671650e+00;1.0069647676e+00;1.0073099130e+00;1.0069231616e+00;1.0075311065e+00;1.0081240880e+00;1.0077225464e+00;1.0076366942e+00;1.0087017371e+00;1.0080743910e+00;1.0078404015e+00;1.0086335644e+00;1.0083461051e+00;1.0088757319e+00;1.0093473925e+00;1.0091393842e+00;1.0092390980e+00;1.0097481799e+00;1.0096386099e+00
1.4336000000e-03;1.0067108873e+00;1.0064832451e+00;1.0064767757e+00;1.0069241998e+00;1.0063494879e+00;1.0072301105e+00;1.0077630303e+00;1.0072734712e+00;1.0070884153e+00;1.0082670949e+00;1.0075798436e+00;1.0072464751e+00;1.0079596738e+00;1.0078131462e+00;1.0083087485e+00;1.0084869925e+00;1.0083696981e+00;1.0084996162e+00;1.0089546573e+00;1.0090634394e+00
1.5360000000e-03;1.0063233575e+00;1.0059122745e+00;1.0060801500e+00;1.0065604856e+00;1.0060054438e+00;1.0068518665e+00;1.0072119403e+00;1.0067263217e+00;1.0064603941e+00;1.0079186712e+00;1.0071036112e+00;1.0067737470e+00;1.0075129860e+00;1.0073682541e+00;1.0076312453e+00;1.0081818014e+00;1.0079156040e+00;1.0080112647e+00;1.0083990266e+00;1.0083682631e+00
1.6384000000e-03;1.0060187432e+00;1.0055622888e+00;1.0058307131e+00;1.0060686938e+00;1.0057737534e+00;1.0065285535e+00;1.0067522880e+00;1.0064977176e+00;1.0062179372e+00;1.0076166606e+00;1.0067166011e+00;1.0063424709e+00;1.0070767502e+00;1.0069960958e+00;1.0072229133e+00;1.0076973168e+00;1.0077018607e+00;1.0077851729e+00;1.0080691558e+00;1.0081784605e+00
1.8432000000e-03;1.0051696055e+00;1.0051708721e+00;1.0052132059e+00;1.0054978306e+00;1.0051902949e+00;1.0058436262e+00;1.0061916839e+00;1.0056360295e+00;1.0054876416e+00;1.0068709408e+00;1.0058887664e+00;1.0057017167e+00;1.0061549260e+00;1.0061250135e+00;1.0064398474e+00;1.0069585553e+00;1.0066611016e+00;1.0071661576e+00;1.0072815895e+00;1.0070594261e+00
2.0480000000e-03;1.0046956200e+00;1.0046948319e+00;1.0046502474e+00;1.0047912270e+00;1.0044893798e+00;1.0053345124e+00;1.0058397110e+00;1.0047517732e+00;1.0050627499e+00;1.0060760241e+00;1.0052806909e+00;1.0052351110e+00;1.0055544169e+00;1.0056578770e+00;1.0057845513e+00;1.0060673942e+00;1.0060514669e+00;1.0064319706e+00;1.0065015278e+00;1.0064483943e+00
2.2528000000e-03;1.0042606883e+00;1.0045037805e+00;1.0041444440e+00;1.0044531527e+00;1.0040613745e+00;1.0049827130e+00;1.0053882680e+00;1.0043251752e+00;1.0045847434e+00;1.0053986692e+00;1.0049425874e+00;1.0049067300e+00;1.0052205560e+00;1.0053148809e+00;1.0051464318e+00;1.0054975161e+00;1.0054715961e+00;1.0060562864e+00;1.0056905985e+00;1.0059637356e+00
2.4576000000e-03;1.0039901529e+00;1.0039943241e+00;1.0037128668e+00;1.0043443919e+00;1.0036297421e+00;1.0046095044e+00;1.0048711579e+00;1.0040311210e+00;1.0042445621e+00;1.0051080160e+00;1.0046758129e+00;1.0046233558e+00;1.0046806088e+00;1.0047385626e+00;1.0048289827e+00;1.0051263552e+00;1.0052643252e+00;1.0054448561e+00;1.0050703106e+00;1.0056092192e+00
2.6624000000e-03;1.0037482630e+00;1.0038088562e+00;1.0032880462e+00;1.0039893479e+00;1.0035648316e+00;1.0041979282e+00;1.0043689660e+00;1.0037653952e+00;1.0038724565e+00;1.0048739711e+00;1.0043085547e+00;1.0040069361e+00;1.0039632531e+00;1.0042184913e+00;1.0044739401e+00;1.0048126109e+00;1.0046596723e+00;1.0050349807e+00;1.0045735411e+00;1.0052598273e+00
2.8672000000e-03;1.0034278257e+00;1.0034541918e+00;1.0031085741e+00;1.0035888780e+00;1.0032236895e+00;1.0038267332e+00;1.0041376911e+00;1.0034627849e+00;1.0034875707e+00;1.0045380306e+00;1.0039363661e+00;1.0038637188e+00;1.0035069020e+00;1.0039548964e+00;1.0042065457e+00;1.0044195796e+00;1.0041363229e+00;1.0044547774e+00;1.0044059499e+00;1.0047296824e+00
3.0720000000e-03;1.0032297541e+00;1.0030706268e+00;1.0028179015e+00;1.0033103065e+00;1.0028489853e+00;1.0033924526e+00;1.0038827858e+00;1.0033560198e+00;1.0031901972e+00;1.0040754715e+00;1.0037886326e+00;1.0035556423e+00;1.0034602198e+00;1.0034782651e+00;1.0040329235e+00;1.0041254635e+00;1.0040473044e+00;1.0045178239e+00;1.0041928422e+00;1.0044136532e+00
3.2768000000e-03;1.0030611087e+00;1.0028775053e+00;1.0027108986e+00;1.0030097659e+00;1.0027894190e+00;1.0032828602e+00;1.0034515465e+00;1.0029182291e+00;1.0029993268e+00;1.0035772036e+00;1.0036665959e+00;1.0033035363e+00;1.0031759490e+00;1.0032416475e+00;1.0038235783e+00;1.0040175482e+00;1.0037726438e+00;1.0042097728e+00;1.0039509250e+00;1.0041299186e+00
3.6864000000e-03;1.0028516624e+00;1.0024568363e+00;1.0024692198e+00;1.0027213141e+00;1.0024449269e+00;1.0029826667e+00;1.0029029341e+00;1.0027198347e+00;1.0026429592e+00;1.0032498085e+00;1.0031330553e+00;1.0029784932e+00;1.0026543516e+00;1.0031395775e+00;1.0034169497e+00;1.0033291730e+00;1.0033092785e+00;1.0038351031e+00;1.0036378609e+00;1.0036191133e+00
4.0960000000e-03;1.0024960646e+00;1.0021278627e+00;1.0024038899e+00;1.0024324884e+00;1.0022736425e+00;1.0027206574e+00;1.0024920448e+00;1.0023196468e+00;1.0024545540e+00;1.0030492061e+00;1.0027594620e+00;1.0024296657e+00;1.0026541654e+00;1.0027850120e+00;1.0030765620e+00;1.0028950307e+00;1.0026854312e+00;1.0033372154e+00;1.0032384120e+00;1.0033582172e+00
4.5056000000e-03;1.0021744465e+00;1.0018209935e+00;1.0020801899e+00;1.0020189287e+00;1.0019704933e+00;1.0024598181e+00;1.0022361927e+00;1.0021489334e+00;1.0021592637e+00;1.0027845034e+00;1.0024351137e+00;1.0022231483e+00;1.0021750772e+00;1.0025203301e+00;1.0025924845e+00;1.0026967854e+00;1.0024012730e+00;1.0028775815e+00;1.0030156685e+00;1.0030040963e+00
4.9152000000e-03;1.0018615363e+00;1.0017804671e+00;1.0019586228e+00;1.0018774237e+00;1.0016034430e+00;1.0021244567e+00;1.0020890594e+00;1.0020266648e+00;1.0020220153e+00;1.0025094717e+00;1.0020875444e+00;1.0017707419e+00;1.0021879830e+00;1.0021793645e+00;1.0022642943e+00;1.0024229756e+00;1.0023412623e+00;1.0026407426e+00;1.0028021120e+00;1.0024993884e+00
5.3248000000e-03;1.0019003959e+00;1.0014413345e+00;1.0017017383e+00;1.0016043963e+00;1.0013358022e+00;1.0018325750e+00;1.0020275553e+00;1.0019914721e+00;1.0019001169e+00;1.0022830182e+00;1.0018138734e+00;1.0015022342e+00;1.0019129551e+00;1.0017924536e+00;1.0018690771e+00;1.0020606249e+00;1.0025885488e+00;1.0028269312e+00;1.0024581414e+00;1.0022553830e+00
5.7344000000e-03;1.0018504565e+00;1.0012343516e+00;1.0015828778e+00;1.0014835845e+00;1.0013595128e+00;1.0017828742e+00;1.0020787235e+00;1.0016487398e+00;1.0017999893e+00;1.0021357780e+00;1.0017487022e+00;1.0014188941e+00;1.0015753967e+00;1.0018395570e+00;1.0019478165e+00;1.0017593525e+00;1.0025693053e+00;1.0028549957e+00;1.0023083537e+00;1.0019538262e+00
6.1440000000e-03;1.0018161523e+00;1.0011294325e+00;1.0014025361e+00;1.0014466175e+00;1.0010824165e+00;1.0016021922e+00;1.0019460890e+00;1.0016257179e+00;1.0017496607e+00;1.0020947144e+00;1.0018237847e+00;1.0013877278e+00;1.0014231036e+00;1.0018398638e+00;1.0017856471e+00;1.0016725552e+00;1.0020245271e+00;1.0028674752e+00;1.0022527411e+00;1.0016400221e+00
6.5536000000e-03;1.0017691907e+00;1.0010748270e+00;1.0011919094e+00;1.0012862604e+00;1.0012050105e+00;1.0015427795e+00;1.0017101841e+00;1.0016065710e+00;1.0015146101e+00;1.0021115544e+00;1.0015419804e+00;1.0013248969e+00;1.0012822654e+00;1.0017278103e+00;1.0014069788e+00;1.0019775195e+00;1.0017063334e+00;1.0028278731e+00;1.0020313472e+00;1.0016905013e+00
7.3728000000e-03;1.0015086520e+00;1.0009800064e+00;1.0009016560e+00;1.0011835358e+00;1.0008539755e+00;1.0014176358e+00;1.0014685763e+00;1.0015806929e+00;1.0012400143e+00;1.0019202618e+00;1.0015810050e+00;1.0012756473e+00;1.0009336883e+00;1.0013678366e+00;1.0013858366e+00;1.0016911824e+00;1.0016160645e+00;1.0023860002e+00;1.0015154835e+00;1.0014687141e+00
8.1920000000e-03;1.0013233409e+00;1.0010573315e+00;1.0008154835e+00;1.0013003181e+00;1.0007099701e+00;1.0014500469e+00;1.0013494861e+00;1.0013177645e+00;1.0012686140e+00;1.0016799183e+00;1.0013762198e+00;1.0012095741e+00;1.0006881824e+00;1.0011166765e+00;1.0013068028e+00;1.0014230749e+00;1.0012460072e+00;1.0022098117e+00;1.0014852719e+00;1.0013131757e+00
9.0112000000e-03;1.0012262953e+00;1.0010009570e+00;1.0007664677e+00;1.0011040436e+00;1.0006794354e+00;1.0011420657e+00;1.0012602407e+00;1.0010452331e+00;1.0012389281e+00;1.0014677065e+00;1.0013290953e+00;1.0009163819e+00;1.0006412514e+00;1.0010101044e+00;1.0012689243e+00;1.0011965456e+00;1.0011313298e+00;1.0020010787e+00;1.0012432925e+00;1.0013972206e+00
9.8304000000e-03;1.0009608962e+00;1.0008807211e+00;1.0006786677e+00;1.0009951902e+00;1.0008417500e+00;1.0011057497e+00;1.0011383313e+00;1.0008853628e+00;1.0010116675e+00;1.0014653514e+00;1.0012550918e+00;1.0009416404e+00;1.0008239017e+00;1.0007674829e+00;1.0011401652e+00;1.0009931932e+00;1.0010003677e+00;1.0017707832e+00;1.0012751321e+00;1.0014954344e+00
1.0649600000e-02;1.0009966674e+00;1.0008431611e+00;1.0005659361e+00;1.0010595085e+00;1.0009023877e+00;1.0009220448e+00;1.0009628854e+00;1.0009784826e+00;1.0010594984e+00;1.0012801958e+00;1.0013179738e+00;1.0008168498e+00;1.0007527391e+00;1.0003876304e+00;1.0008538972e+00;1.0009161442e+00;1.0010152485e+00;1.0016343797e+00;1.0013732021e+00;1.0007089913e+00
1.1468800000e-02;1.0009251001e+00;1.0004974523e+00;1.0005304774e+00;1.0009478379e+00;1.0007902264e+00;1.0009541127e+00;1.0010062579e+00;1.0006341674e+00;1.0009687113e+00;1.0011315306e+00;1.0012410301e+00;1.0008975692e+00;1.0006572283e+00;1.0005529725e+00;1.0007773217e+00;1.0008801983e+00;1.0012517882e+00;1.0017354846e+00;1.0013224749e+00;1.0006807783e+00
1.2288000000e-02;1.0009296984e+00;1.0006456787e+00;1.0005430632e+00;1.0011378568e+00;1.0008215865e+00;1.0009299032e+00;1.0008426538e+00;1.0004052403e+00;1.0008942225e+00;1.0010187899e+00;1.0014952441e+00;1.0006335361e+00;1.0005639258e+00;1.0005495189e+00;1.0009085254e+00;1.0008367587e+00;1.0011117244e+00;1.0017380345e+00;1.0008020093e+00;1.0008088206e+00
1.3107200000e-02;1.0007797812e+00;1.0007757672e+00;1.0006127521e+00;1.0009563665e+00;1.0008803302e+00;1.0010447731e+00;1.0007806070e+00;1.0005396086e+00;1.0007974199e+00;1.0008858382e+00;1.0012116347e+00;1.0006769251e+00;1.0005207442e+00;1.0002681862e+00;1.0005845420e+00;1.0007850353e+00;1.0011247867e+00;1.0014805540e+00;1.0007413509e+00;1.0008335606e+00
1.4745600000e-02;1.0009435445e+00;1.0006042980e+00;1.0008855430e+00;1.0006502853e+00;1.0008486336e+00;1.0005962603e+00;1.0007811676e+00;1.0004069401e+00;1.0006216922e+00;1.0007535590e+00;1.0010174698e+00;1.0004850343e+00;1.0002099265e+00;1.0004217537e+00;1.0003049240e+00;1.0006119509e+00;1.0012543331e+00;1.0012373442e+00;1.0008262299e+00;1.0004533193e+00
1.6384000000e-02;1.0009536437e+00;1.0006599112e+00;1.0007273086e+00;1.0006281162e+00;1.0005860917e+00;1.0003704939e+00;1.0006907371e+00;1.0004640511e+00;1.0005475243e+00;1.0008989620e+00;1.0010569756e+00;1.0007088892e+00;1.0002935370e+00;1.0002198830e+00;1.0001387577e+00;1.0006552015e+00;1.0003655142e+00;1.0009338748e+00;1.0005657689e+00;1.0005346644e+00
1.8022400000e-02;1.0010917318e+00;1.0005228235e+00;1.0003002784e+00;1.0005091448e+00;1.0003151087e+00;1.0005480050e+00;1.0005579750e+00;1.0002016375e+00;1.0006013049e+00;1.0008220883e+00;1.0007525893e+00;1.0005322312e+00;1.0004263603e+00;1.0002971163e+00;1.0001836678e+00;1.0006013985e+00;1.0004458165e+00;1.0010945641e+00;1.0005232873e+00;1.0004621839e+00
1.9660800000e-02;1.0009021350e+00;1.0002488427e+00;1.0002998479e+00;1.0005745062e+00;1.0004460603e+00;1.0006646038e+00;1.0005877057e+00;1.0000956145e+00;1.0002767152e+00;1.0005732320e+00;1.0007865729e+00;1.0004915006e+00;1.0005536445e+00;1.0004104264e+00;9.9982203814e-01;1.0004910066e+00;1.0003981389e+00;1.0009388293e+00;1.0002802261e+00;1.0003901346e+00
2.1299200000e-02;1.0007428136e+00;1.0004668711e+00;1.0002545039e+00;1.0004858614e+00;1.0002225148e+00;1.0004314060e+00;1.0004114476e+00;1.0001071379e+00;1.0002777438e+00;1.0006476783e+00;1.0006268626e+00;1.0006929567e+00;1.0001524246e+00;1.0005055661e+00;1.0000281429e+00;1.0004885370e+00;1.0006274134e+00;1.0005889944e+00;1.0001810300e+00;1.0003300317e+00
2.2937600000e-02;1.0007290932e+00;1.0001631549e+00;1.0002252918e+00;1.0004410952e+00;1.0003364086e+00;1.0002717083e+00;1.0002535189e+00;1.0000963885e+00;1.0002421964e+00;1.0005692379e+00;1.0008417183e+00;1.0004435083e+00;1.0001814482e+00;9.9995096456e-01;9.9981777671e-01;1.0003300969e+00;1.0007855054e+00;1.0002929412e+00;1.0001937981e+00;1.0005309281e+00
2.4576000000e-02;1.0004569662e+00;9.9988116956e-01;1.0000742782e+00;1.0003299972e+00;1.0004758447e+00;1.0002005366e+00;1.0004289497e+00;1.0000126927e+00;1.0005140821e+00;1.0007093800e+00;1.0005619387e+00;1.0004004144e+00;1.0000995824e+00;1.0001272493e+00;9.9989820496e-01;1.0001507465e+00;1.0004578681e+00;1.0006940851e+00;1.0002769413e+00;1.0004465214e+00
2.6214400000e-02;1.0003357428e+00;9.9997434253e-01;1.0000600870e+00;1.0005791988e+00;1.0004327887e+00;1.0001742891e+00;1.0001760816e+00;1.0000030101e+00;1.0003685335e+00;1.0006276472e+00;1.0003811793e+00;1.0004329891e+00;1.0004818250e+00;1.0002828610e+00;1.0002107099e+00;9.9987580799e-01;1.0002487756e+00;1.0007855080e+00;1.0003627407e+00;1.0008469585e+00
2.9491200000e-02;1.0003192528e+00;1.0003256530e+00;1.0000287284e+00;1.0002663469e+00;1.0004732469e+00;1.0002624592e+00;1.0005860946e+00;1.0001003916e+00;1.0000384181e+00;1.0004433064e+00;1.0004274899e+00;1.0005606816e+00;1.0003398783e+00;1.0003882797e+00;1.0000989733e+00;1.0000515480e+00;1.0000916015e+00;1.0004688057e+00;1.0003623301e+00;1.0005141515e+00
3.2768000000e-02;1.0006258180e+00;1.0000682713e+00;1.0000918197e+00;1.0001392838e+00;1.0002690503e+00;1.0001190824e+00;1.0003321236e+00;1.0003433993e+00;1.0003024029e+00;1.0003493856e+00;1.0004978044e+00;1.0005751819e+00;1.0002414508e+00;1.0003921345e+00;1.0001285119e+00;1.0000490736e+00;1.0003086192e+00;1.0002307646e+00;1.0004623937e+00;1.0000610223e+00
3.6044800000e-02;1.0004838487e+00;1.0000936989e+00;1.0003478842e+00;1.0004072997e+00;1.0003466552e+00;1.0001617547e+00;1.0002921615e+00;1.0001494189e+00;1.0003099156e+00;1.0002832043e+00;1.0002472639e+00;1.0001339354e+00;1.0001128016e+00;1.0002475236e+00;1.0002827483e+00;1.0000652957e+00;1.0004457411e+00;1.0000512401e+00;1.0003135374e+00;9.9999370674e-01
3.9321600000e-02;1.0002927483e+00;1.0000324610e+00;1.0001272208e+00;1.0001996337e+00;1.0002796408e+00;1.0000560536e+00;1.0002868675e+00;1.0001919111e+00;1.0002752656e+00;1.0004640753e+00;1.0005132729e+00;1.0000964841e+00;9.9995331602e-01;1.0002022942e+00;9.9995884424e-01;1.0000514495e+00;1.0004710907e+00;1.0000503371e+00;1.0001772772e+00;1.0004465712e+00
4.2598400000e-02;1.0003747297e+00;9.9993175292e-01;9.9999260479e-01;9.9992549706e-01;1.0000968167e+00;1.0002459654e+00;1.0004391924e+00;1.0001107410e+00;1.0002140786e+00;1.0005998483e+00;1.0004478666e+00;1.0001915313e+00;9.9989357305e-01;1.0003349389e+00;1.0002178701e+00;1.0004405618e+00;1.0001690375e+00;9.9987274776e-01;1.0000053621e+00;9.9995626601e-01
4.5875200000e-02;1.0004617172e+00;1.0000870323e+00;1.0000126217e+00;1.0002217597e+00;1.0001337806e+00;1.0003906718e+00;1.0003705827e+00;1.0002341540e+00;9.9978431947e-01;1.0002935496e+00;1.0000979236e+00;1.0004561435e+00;1.0000009453e+00;1.0002174339e+00;1.0002320789e+00;1.0001319734e+00;1.0000812242e+00;9.9981440568e-01;1.0001673384e+00;9.9987776138e-01
4.9152000000e-02;1.0002142920e+00;1.0000483736e+00;1.0000036301e+00;1.0000120543e+00;1.0003448744e+00;9.9990519887e-01;1.0002459301e+00;1.0001422202e+00;1.0000390160e+00;1.0000908750e+00;1.0000997125e+00;1.0002658591e+00;1.0002034508e+00;1.0000803214e+00;1.0000215643e+00;1.0001710578e+00;1.0004688529e+00;1.0001832933e+00;1.0000886331e+00;9.9984165606e-01
5.2428800000e-02;1.0004664990e+00;1.0000469903e+00;1.0001440763e+00;9.9992509317e-01;1.0004801096e+00;9.9983167248e-01;1.0000741716e+00;1.0002081463e+00;9.9982648650e-01;1.0002818710e+00;1.0003416370e+00;1.0002659475e+00;9.9992664370e-01;1.0001270215e+00;1.0000586823e+00;1.0004139729e+00;1.0001655935e+00;1.0002786395e+00;9.9989457504e-01;9.9994029193e-01
5.8982400000e-02;1.0004355505e+00;1.0001648900e+00;1.0002100259e+00;1.0001408442e+00;1.0001491296e+00;1.0001016777e+00;1.0002161726e+00;9.9986753026e-01;9.9997979768e-01;1.0002286835e+00;1.0002537902e+00;9.9994403663e-01;1.0000594253e+00;1.0001046502e+00;9.9986237048e-01;1.0002184636e+00;1.0001801171e+00;1.0004065521e+00;9.9977750085e-01;9.9974572818e-01
