;04_DM100_1_1_1_1;04_DM100_1_2_1_1;04_DM100_1_3_1_1;04_DM100_1_4_1_1;04_DM100_1_5_1_1;04_DM100_1_6_1_1;04_DM100_1_7_1_1;04_DM100_1_8_1_1;04_DM100_1_9_1_1;04_DM100_1_10_1_1;04_DM100_1_11_1_1;04_DM100_1_12_1_1;04_DM100_1_13_1_1;04_DM100_1_14_1_1;04_DM100_1_15_1_1;04_DM100_1_16_1_1;04_DM100_1_17_1_1;04_DM100_1_18_1_1;04_DM100_1_19_1_1;04_DM100_1_20_1_1
2.0480000000e-04;1.0091889355e+00;1.0093920053e+00;1.0091675190e+00;1.0093011911e+00;1.0092194015e+00;1.0093873808e+00;1.0090565454e+00;1.0092692932e+00;1.0093566933e+00;1.0093594537e+00;1.0092314084e+00;1.0091570777e+00;1.0093458525e+00;1.0093535779e+00;1.0094967196e+00;1.0092931546e+00;1.0093191524e+00;1.0095214532e+00;1.0092522954e+00;1.0094942292e+00
2.3040000000e-04;1.0085313954e+00;1.0087609173e+00;1.0086392982e+00;1.0087932176e+00;1.0087037585e+00;1.0087942730e+00;1.0084538734e+00;1.0087582394e+00;1.0088163124e+00;1.0088546397e+00;1.0085918661e+00;1.0087105489e+00;1.0088243359e+00;1.0087607917e+00;1.0089343822e+00;1.0088007234e+00;1.0088012395e+00;1.0090025089e+00;1.0087075573e+00;1.0089637356e+00
2.5600000000e-04;1.0080209739e+00;1.0083233644e+00;1.0081800396e+00;1.0083125620e+00;1.0082476228e+00;1.0083273994e+00;1.0079695603e+00;1.0082548558e+00;1.0083575095e+00;1.0083383622e+00;1.0081235948e+00;1.0082333549e+00;1.0083813826e+00;1.0083332359e+00;1.0085028003e+00;1.0082570231e+00;1.0082944256e+00;1.0085704597e+00;1.0082269414e+00;1.0084395675e+00
2.8160000000e-04;1.0076358399e+00;1.0078784365e+00;1.0077794368e+00;1.0078676731e+00;1.0078679143e+00;1.0078503472e+00;1.0076166569e+00;1.0078079616e+00;1.0079154641e+00;1.0078899438e+00;1.0076844461e+00;1.0078042483e+00;1.0080229068e+00;1.0078913521e+00;1.0080291120e+00;1.0078829719e+00;1.0079202387e+00;1.0081201714e+00;1.0078166082e+00;1.0080542243e+00
3.0720000000e-04;1.0073001343e+00;1.0075198684e+00;1.0074411258e+00;1.0074847718e+00;1.0074731008e+00;1.0074879248e+00;1.0072116977e+00;1.0074936435e+00;1.0075528503e+00;1.0074812153e+00;1.0073639977e+00;1.0074911898e+00;1.0076129517e+00;1.0075467725e+00;1.0077149588e+00;1.0075261763e+00;1.0075578406e+00;1.0078099312e+00;1.0073691995e+00;1.0076800618e+00
3.3280000000e-04;1.0069222366e+00;1.0071887013e+00;1.0070801793e+00;1.0071065635e+00;1.0071528981e+00;1.0072058548e+00;1.0069292990e+00;1.0071731242e+00;1.0072188243e+00;1.0071550994e+00;1.0070712360e+00;1.0071226630e+00;1.0072639879e+00;1.0072229094e+00;1.0074013044e+00;1.0071613794e+00;1.0071371761e+00;1.0074786922e+00;1.0070733044e+00;1.0073558815e+00
3.5840000000e-04;1.0066527016e+00;1.0068804814e+00;1.0067602391e+00;1.0068431469e+00;1.0068442038e+00;1.0068631107e+00;1.0066733962e+00;1.0068728823e+00;1.0068335077e+00;1.0068083376e+00;1.0067405957e+00;1.0068176265e+00;1.0068944566e+00;1.0069017667e+00;1.0070375048e+00;1.0069449351e+00;1.0068552544e+00;1.0071491007e+00;1.0067649323e+00;1.0070155551e+00
3.8400000000e-04;1.0063441775e+00;1.0065784655e+00;1.0065122593e+00;1.0065336956e+00;1.0065914665e+00;1.0065965885e+00;1.0063465192e+00;1.0065963027e+00;1.0065604203e+00;1.0065259555e+00;1.0064287997e+00;1.0065145716e+00;1.0066764807e+00;1.0065815370e+00;1.0067232190e+00;1.0066859768e+00;1.0066231908e+00;1.0069146669e+00;1.0064688026e+00;1.0066888319e+00
4.0960000000e-04;1.0061027157e+00;1.0063205558e+00;1.0062157385e+00;1.0063147742e+00;1.0063111222e+00;1.0063279697e+00;1.0060949976e+00;1.0063037482e+00;1.0063391006e+00;1.0062737647e+00;1.0061753472e+00;1.0062806005e+00;1.0064202625e+00;1.0063436165e+00;1.0064593593e+00;1.0063153287e+00;1.0063487621e+00;1.0066614862e+00;1.0062451876e+00;1.0064444671e+00
4.6080000000e-04;1.0056434328e+00;1.0058485846e+00;1.0057180479e+00;1.0058708503e+00;1.0058856898e+00;1.0058828624e+00;1.0056251901e+00;1.0058458599e+00;1.0058981168e+00;1.0058671210e+00;1.0057558788e+00;1.0058633914e+00;1.0059122076e+00;1.0058815101e+00;1.0060679893e+00;1.0058653409e+00;1.0058741130e+00;1.0062142851e+00;1.0058280881e+00;1.0060381135e+00
5.1200000000e-04;1.0052973938e+00;1.0054775098e+00;1.0052687684e+00;1.0055284238e+00;1.0054940319e+00;1.0054672165e+00;1.0051558719e+00;1.0054542504e+00;1.0055224150e+00;1.0055024928e+00;1.0053859460e+00;1.0054719829e+00;1.0055252119e+00;1.0055037123e+00;1.0056823950e+00;1.0054608695e+00;1.0054861898e+00;1.0057838930e+00;1.0054040052e+00;1.0056706718e+00
5.6320000000e-04;1.0049259578e+00;1.0050834859e+00;1.0049845275e+00;1.0052246934e+00;1.0051322753e+00;1.0050753854e+00;1.0048893239e+00;1.0051388671e+00;1.0051481450e+00;1.0051702481e+00;1.0050135403e+00;1.0051047762e+00;1.0051926230e+00;1.0052246686e+00;1.0053429424e+00;1.0051168056e+00;1.0051285684e+00;1.0054209766e+00;1.0050334661e+00;1.0053014112e+00
6.1440000000e-04;1.0045966170e+00;1.0048302735e+00;1.0046419014e+00;1.0049033890e+00;1.0047630133e+00;1.0048103048e+00;1.0046151346e+00;1.0047731520e+00;1.0048769249e+00;1.0048939956e+00;1.0046960113e+00;1.0047621677e+00;1.0048548676e+00;1.0049037831e+00;1.0050506809e+00;1.0047991144e+00;1.0048463194e+00;1.0051187060e+00;1.0047685795e+00;1.0049524422e+00
6.6560000000e-04;1.0044109850e+00;1.0045543624e+00;1.0043772609e+00;1.0046545572e+00;1.0044416572e+00;1.0045580780e+00;1.0044050937e+00;1.0045299008e+00;1.0045837708e+00;1.0046150947e+00;1.0044305840e+00;1.0044858570e+00;1.0045694191e+00;1.0046075043e+00;1.0047829148e+00;1.0045175521e+00;1.0045611298e+00;1.0048243139e+00;1.0045082804e+00;1.0047050575e+00
7.1680000000e-04;1.0040936634e+00;1.0043864698e+00;1.0040751582e+00;1.0043955305e+00;1.0041866037e+00;1.0043168162e+00;1.0041435489e+00;1.0042969417e+00;1.0043352513e+00;1.0043968854e+00;1.0042345148e+00;1.0042476517e+00;1.0043693638e+00;1.0044564811e+00;1.0045454257e+00;1.0041915952e+00;1.0043355491e+00;1.0045409645e+00;1.0043163474e+00;1.0044791917e+00
7.6800000000e-04;1.0039000770e+00;1.0040861481e+00;1.0038854508e+00;1.0041612408e+00;1.0039913194e+00;1.0041076310e+00;1.0038930379e+00;1.0040838113e+00;1.0041089838e+00;1.0041450089e+00;1.0040394537e+00;1.0040317931e+00;1.0041657425e+00;1.0042389858e+00;1.0043625782e+00;1.0040092195e+00;1.0041634851e+00;1.0043119446e+00;1.0040422282e+00;1.0042574854e+00
8.1920000000e-04;1.0037450461e+00;1.0039411395e+00;1.0037148982e+00;1.0039904432e+00;1.0038099974e+00;1.0038968480e+00;1.0037272805e+00;1.0038757245e+00;1.0039206897e+00;1.0040207425e+00;1.0038478120e+00;1.0038843571e+00;1.0039627369e+00;1.0040731455e+00;1.0041474947e+00;1.0038053459e+00;1.0039264171e+00;1.0041192506e+00;1.0038216283e+00;1.0040476104e+00
9.2160000000e-04;1.0034062138e+00;1.0035711402e+00;1.0033365599e+00;1.0036669356e+00;1.0034043350e+00;1.0035969238e+00;1.0033727883e+00;1.0034923758e+00;1.0035640112e+00;1.0036398449e+00;1.0034682009e+00;1.0035442622e+00;1.0035870040e+00;1.0037123103e+00;1.0038029536e+00;1.0035030146e+00;1.0035762440e+00;1.0037236893e+00;1.0034943693e+00;1.0037149087e+00
1.0240000000e-03;1.0031681072e+00;1.0032807003e+00;1.0030837760e+00;1.0034232515e+00;1.0031449467e+00;1.0032353106e+00;1.0030719089e+00;1.0032486562e+00;1.0032853278e+00;1.0033230121e+00;1.0031886902e+00;1.0032866198e+00;1.0033575790e+00;1.0034043113e+00;1.0034895538e+00;1.0032409744e+00;1.0032611580e+00;1.0034191982e+00;1.0032585353e+00;1.0034326643e+00
1.1264000000e-03;1.0029437228e+00;1.0031412569e+00;1.0028873917e+00;1.0031753427e+00;1.0028931234e+00;1.0029892691e+00;1.0028341737e+00;1.0030081227e+00;1.0030997723e+00;1.0031180705e+00;1.0029516557e+00;1.0029643073e+00;1.0031387996e+00;1.0031873533e+00;1.0032113719e+00;1.0029779783e+00;1.0030294292e+00;1.0031149306e+00;1.0030277903e+00;1.0031501004e+00
1.2288000000e-03;1.0027783148e+00;1.0028896005e+00;1.0026196408e+00;1.0029778009e+00;1.0026292802e+00;1.0027892721e+00;1.0026199329e+00;1.0028356166e+00;1.0028468741e+00;1.0029421438e+00;1.0027188553e+00;1.0027565843e+00;1.0029731487e+00;1.0029628626e+00;1.0029700215e+00;1.0027554650e+00;1.0027932531e+00;1.0029972954e+00;1.0028083517e+00;1.0029761219e+00
1.3312000000e-03;1.0026033793e+00;1.0026951419e+00;1.0024446719e+00;1.0028037310e+00;1.0024673887e+00;1.0025986004e+00;1.0024492063e+00;1.0026567289e+00;1.0026674817e+00;1.0027843035e+00;1.0025130979e+00;1.0026196608e+00;1.0027647346e+00;1.0027997745e+00;1.0028893651e+00;1.0025628114e+00;1.0026791350e+00;1.0028478208e+00;1.0026658668e+00;1.0027933472e+00
1.4336000000e-03;1.0024279216e+00;1.0025133327e+00;1.0022810503e+00;1.0026490885e+00;1.0023716053e+00;1.0024594316e+00;1.0023047007e+00;1.0024590641e+00;1.0024923288e+00;1.0025959082e+00;1.0023562452e+00;1.0024438732e+00;1.0026089751e+00;1.0027256578e+00;1.0026595493e+00;1.0024374503e+00;1.0024810308e+00;1.0026815858e+00;1.0024183573e+00;1.0026662391e+00
1.5360000000e-03;1.0023085076e+00;1.0024432176e+00;1.0021556539e+00;1.0025122637e+00;1.0022476997e+00;1.0023221786e+00;1.0022163130e+00;1.0022873839e+00;1.0023586913e+00;1.0024392691e+00;1.0022151700e+00;1.0022809120e+00;1.0024756695e+00;1.0024866046e+00;1.0025177958e+00;1.0022788664e+00;1.0023070788e+00;1.0025302427e+00;1.0023099753e+00;1.0024893134e+00
1.6384000000e-03;1.0022046795e+00;1.0022949663e+00;1.0021105442e+00;1.0023613653e+00;1.0021049394e+00;1.0022228802e+00;1.0021267078e+00;1.0021148943e+00;1.0022229747e+00;1.0023150131e+00;1.0021554448e+00;1.0021455249e+00;1.0023185924e+00;1.0023189076e+00;1.0023832932e+00;1.0021504042e+00;1.0021600843e+00;1.0023979380e+00;1.0021613924e+00;1.0023921759e+00
1.8432000000e-03;1.0019253227e+00;1.0020483698e+00;1.0019346867e+00;1.0021259132e+00;1.0019042277e+00;1.0020125801e+00;1.0018877500e+00;1.0018985417e+00;1.0019932595e+00;1.0020438465e+00;1.0019002046e+00;1.0019836820e+00;1.0020632450e+00;1.0020481881e+00;1.0021468297e+00;1.0018530756e+00;1.0019369737e+00;1.0021788490e+00;1.0019859885e+00;1.0021339163e+00
2.0480000000e-03;1.0017171255e+00;1.0018492822e+00;1.0017979994e+00;1.0019387052e+00;1.0017723235e+00;1.0018561483e+00;1.0017143977e+00;1.0016576885e+00;1.0018698531e+00;1.0018867014e+00;1.0017331428e+00;1.0018297892e+00;1.0019301373e+00;1.0018449814e+00;1.0019444896e+00;1.0016703435e+00;1.0017519799e+00;1.0020126897e+00;1.0017279346e+00;1.0019302602e+00
2.2528000000e-03;1.0015730135e+00;1.0016739224e+00;1.0016207245e+00;1.0017761811e+00;1.0015755099e+00;1.0017240688e+00;1.0015092404e+00;1.0015570255e+00;1.0016742038e+00;1.0017475977e+00;1.0016281867e+00;1.0016693581e+00;1.0018030471e+00;1.0016483667e+00;1.0017636824e+00;1.0015765930e+00;1.0016811919e+00;1.0018689877e+00;1.0015467812e+00;1.0017415560e+00
2.4576000000e-03;1.0014312361e+00;1.0015633971e+00;1.0014604348e+00;1.0015968926e+00;1.0014418481e+00;1.0015940198e+00;1.0013408396e+00;1.0014151812e+00;1.0015225643e+00;1.0015682281e+00;1.0015252131e+00;1.0015183755e+00;1.0016721223e+00;1.0015173155e+00;1.0016728849e+00;1.0014591361e+00;1.0015837077e+00;1.0017810447e+00;1.0014603665e+00;1.0016385117e+00
2.6624000000e-03;1.0013730614e+00;1.0013952463e+00;1.0013526654e+00;1.0014362448e+00;1.0013344641e+00;1.0014870912e+00;1.0012479444e+00;1.0013424298e+00;1.0013611069e+00;1.0014223942e+00;1.0014039411e+00;1.0013551286e+00;1.0015737344e+00;1.0014136574e+00;1.0015226173e+00;1.0014068701e+00;1.0014483094e+00;1.0016765977e+00;1.0013531942e+00;1.0014586761e+00
2.8672000000e-03;1.0012375543e+00;1.0013108012e+00;1.0012756523e+00;1.0013344440e+00;1.0012045643e+00;1.0014520036e+00;1.0011466659e+00;1.0012629787e+00;1.0012178272e+00;1.0013338276e+00;1.0013063060e+00;1.0012686026e+00;1.0014729151e+00;1.0013492671e+00;1.0013984370e+00;1.0013785183e+00;1.0012753173e+00;1.0016233413e+00;1.0012612451e+00;1.0013058150e+00
3.0720000000e-03;1.0011721030e+00;1.0012576586e+00;1.0011946202e+00;1.0012785244e+00;1.0011021750e+00;1.0013119468e+00;1.0010579608e+00;1.0011795606e+00;1.0011343769e+00;1.0012599076e+00;1.0012229238e+00;1.0011815072e+00;1.0013748346e+00;1.0012756915e+00;1.0013170072e+00;1.0013099765e+00;1.0011761598e+00;1.0015331760e+00;1.0011277984e+00;1.0012307528e+00
3.2768000000e-03;1.0011183989e+00;1.0011393388e+00;1.0011062382e+00;1.0012404420e+00;1.0010649294e+00;1.0012439587e+00;1.0009890782e+00;1.0010676378e+00;1.0010332090e+00;1.0011571528e+00;1.0011765329e+00;1.0010692567e+00;1.0012334691e+00;1.0012062066e+00;1.0012380378e+00;1.0011928803e+00;1.0011483602e+00;1.0014366135e+00;1.0010868583e+00;1.0012030586e+00
3.6864000000e-03;1.0009767245e+00;1.0010605063e+00;1.0009278796e+00;1.0011300295e+00;1.0009044966e+00;1.0010703800e+00;1.0008066390e+00;1.0009484640e+00;1.0009142737e+00;1.0010398189e+00;1.0010057371e+00;1.0009584918e+00;1.0010842788e+00;1.0010363012e+00;1.0010971797e+00;1.0010907040e+00;1.0009749952e+00;1.0012300745e+00;1.0009769205e+00;1.0010516903e+00
4.0960000000e-03;1.0008342633e+00;1.0009357162e+00;1.0008051440e+00;1.0010591117e+00;1.0008317251e+00;1.0009654887e+00;1.0006755532e+00;1.0007957208e+00;1.0007669017e+00;1.0009149812e+00;1.0008311845e+00;1.0008932363e+00;1.0009633090e+00;1.0008931008e+00;1.0009317576e+00;1.0009845290e+00;1.0007786094e+00;1.0011000381e+00;1.0008198381e+00;1.0009635962e+00
4.5056000000e-03;1.0007594649e+00;1.0008440554e+00;1.0007454675e+00;1.0010107833e+00;1.0007775329e+00;1.0008679249e+00;1.0006189400e+00;1.0007486081e+00;1.0007389164e+00;1.0007995922e+00;1.0008026426e+00;1.0008263683e+00;1.0008093158e+00;1.0007713462e+00;1.0009428187e+00;1.0009989544e+00;1.0006983163e+00;1.0009319313e+00;1.0007373135e+00;1.0009038886e+00
4.9152000000e-03;1.0007400449e+00;1.0006765264e+00;1.0006795346e+00;1.0009470815e+00;1.0007741292e+00;1.0007653764e+00;1.0005756577e+00;1.0006321356e+00;1.0006784522e+00;1.0007599240e+00;1.0007861088e+00;1.0007863118e+00;1.0007676859e+00;1.0007974578e+00;1.0008567712e+00;1.0009003340e+00;1.0006502027e+00;1.0008261227e+00;1.0006913210e+00;1.0008696491e+00
5.3248000000e-03;1.0007348327e+00;1.0006581087e+00;1.0006928933e+00;1.0009439440e+00;1.0007230077e+00;1.0007707403e+00;1.0004848530e+00;1.0005367682e+00;1.0006365223e+00;1.0007377591e+00;1.0007537409e+00;1.0006963526e+00;1.0007400251e+00;1.0007176830e+00;1.0007995976e+00;1.0008396890e+00;1.0005754368e+00;1.0007016315e+00;1.0006655215e+00;1.0007636443e+00
5.7344000000e-03;1.0007066420e+00;1.0006372832e+00;1.0006846132e+00;1.0008411380e+00;1.0006703431e+00;1.0007984230e+00;1.0004391467e+00;1.0005135381e+00;1.0005905517e+00;1.0006689887e+00;1.0007014414e+00;1.0006472440e+00;1.0006680646e+00;1.0006439130e+00;1.0007184754e+00;1.0007206966e+00;1.0005474889e+00;1.0006971862e+00;1.0006028404e+00;1.0006868563e+00
6.1440000000e-03;1.0006741231e+00;1.0005697990e+00;1.0005960401e+00;1.0007433451e+00;1.0006193916e+00;1.0007796394e+00;1.0004152457e+00;1.0005326126e+00;1.0005181274e+00;1.0006026659e+00;1.0005635063e+00;1.0006073720e+00;1.0006250740e+00;1.0006132050e+00;1.0006422782e+00;1.0006040890e+00;1.0004715315e+00;1.0007036337e+00;1.0006034405e+00;1.0006611598e+00
6.5536000000e-03;1.0006119404e+00;1.0005994549e+00;1.0005489705e+00;1.0007332358e+00;1.0005572854e+00;1.0006992330e+00;1.0003674019e+00;1.0004779436e+00;1.0005030267e+00;1.0004882887e+00;1.0005497852e+00;1.0006330612e+00;1.0006182875e+00;1.0005676111e+00;1.0006108429e+00;1.0005923147e+00;1.0004760192e+00;1.0006501609e+00;1.0005980388e+00;1.0005949720e+00
7.3728000000e-03;1.0005871715e+00;1.0004632378e+00;1.0004667960e+00;1.0006555826e+00;1.0004651568e+00;1.0006311952e+00;1.0002917972e+00;1.0004049733e+00;1.0003890295e+00;1.0004762753e+00;1.0004447854e+00;1.0005466181e+00;1.0005786268e+00;1.0004910706e+00;1.0005357104e+00;1.0005549579e+00;1.0004570891e+00;1.0005688931e+00;1.0004481185e+00;1.0005166449e+00
8.1920000000e-03;1.0005070525e+00;1.0003739534e+00;1.0004105528e+00;1.0005419015e+00;1.0003093196e+00;1.0004620921e+00;1.0002805456e+00;1.0002939206e+00;1.0002982944e+00;1.0003702922e+00;1.0003429278e+00;1.0003918221e+00;1.0004793321e+00;1.0003832414e+00;1.0004662932e+00;1.0004885446e+00;1.0003961998e+00;1.0004890410e+00;1.0004013634e+00;1.0005041521e+00
9.0112000000e-03;1.0004167360e+00;1.0003243752e+00;1.0003929277e+00;1.0004561867e+00;1.0002944209e+00;1.0004570543e+00;1.0003046275e+00;1.0001899591e+00;1.0002980930e+00;1.0003211909e+00;1.0003591628e+00;1.0002940291e+00;1.0003950715e+00;1.0003557439e+00;1.0003764479e+00;1.0004920454e+00;1.0004007611e+00;1.0003426479e+00;1.0003338510e+00;1.0004389963e+00
9.8304000000e-03;1.0004721228e+00;1.0002400263e+00;1.0003214965e+00;1.0003651733e+00;1.0002680875e+00;1.0003351245e+00;1.0003179792e+00;1.0001893824e+00;1.0003187631e+00;1.0003525447e+00;1.0003325916e+00;1.0003059738e+00;1.0003668980e+00;1.0003268917e+00;1.0002719312e+00;1.0003688570e+00;1.0003392197e+00;1.0003069295e+00;1.0002819869e+00;1.0004324649e+00
1.0649600000e-02;1.0003762214e+00;1.0002113795e+00;1.0002932699e+00;1.0003184858e+00;1.0002288435e+00;1.0002882660e+00;1.0001745450e+00;1.0001885194e+00;1.0002222731e+00;1.0003866120e+00;1.0003084895e+00;1.0002827543e+00;1.0002964808e+00;1.0003322221e+00;1.0003358323e+00;1.0003682214e+00;1.0003314478e+00;1.0003076392e+00;1.0001809562e+00;1.0002878683e+00
1.1468800000e-02;1.0003526048e+00;1.0002275336e+00;1.0002519545e+00;1.0002921592e+00;1.0002281771e+00;1.0002811788e+00;1.0001991024e+00;1.0002267490e+00;1.0002349393e+00;1.0003358832e+00;1.0002234042e+00;1.0003063047e+00;1.0002595913e+00;1.0003152274e+00;1.0003284871e+00;1.0003862801e+00;1.0002787112e+00;1.0002985622e+00;1.0001780450e+00;1.0002933031e+00
1.2288000000e-02;1.0003866705e+00;1.0002276329e+00;1.0002463377e+00;1.0002793478e+00;1.0002292567e+00;1.0003233289e+00;1.0001539908e+00;1.0002161940e+00;1.0002360508e+00;1.0002276192e+00;1.0001987447e+00;1.0002790434e+00;1.0001812470e+00;1.0002850918e+00;1.0002930412e+00;1.0002176824e+00;1.0001751687e+00;1.0002779003e+00;1.0001420654e+00;1.0002839981e+00
1.3107200000e-02;1.0003960961e+00;1.0001915636e+00;1.0002690466e+00;1.0002631923e+00;1.0002574231e+00;1.0003281718e+00;1.0002332238e+00;1.0002589524e+00;1.0002290764e+00;1.0002023213e+00;1.0001533607e+00;1.0002151460e+00;1.0002373367e+00;1.0003342746e+00;1.0002906975e+00;1.0001992269e+00;1.0002024478e+00;1.0002588468e+00;1.0001932353e+00;1.0002526461e+00
1.4745600000e-02;1.0003550304e+00;1.0001448356e+00;1.0001772891e+00;1.0002680711e+00;1.0002575179e+00;1.0002119959e+00;1.0002749270e+00;1.0002329157e+00;1.0002124202e+00;1.0003363381e+00;1.0001313937e+00;1.0001483464e+00;1.0002301062e+00;1.0002777619e+00;1.0002439730e+00;1.0001438366e+00;1.0002356306e+00;1.0002442914e+00;1.0001759853e+00;1.0003174151e+00
1.6384000000e-02;1.0002367412e+00;1.0001615912e+00;1.0001645474e+00;1.0002292435e+00;1.0002718537e+00;1.0000920963e+00;1.0002314905e+00;1.0001911593e+00;1.0002220265e+00;1.0003022054e+00;1.0001185612e+00;1.0001006952e+00;1.0001808180e+00;1.0001927221e+00;1.0002191542e+00;1.0002441409e+00;1.0001493953e+00;1.0003870960e+00;1.0001236712e+00;1.0002550252e+00
1.8022400000e-02;1.0001886678e+00;1.0001197769e+00;1.0001058137e+00;1.0001826143e+00;1.0002920385e+00;1.0001276051e+00;1.0000781069e+00;1.0002494608e+00;1.0001252553e+00;1.0001767609e+00;1.0001711648e+00;1.0000928032e+00;1.0001335709e+00;1.0001505137e+00;1.0001804694e+00;1.0002189801e+00;1.0000235737e+00;1.0003300916e+00;1.0000592347e+00;1.0002421023e+00
1.9660800000e-02;1.0002346072e+00;1.0001565329e+00;1.0001270895e+00;1.0001533433e+00;1.0002403789e+00;1.0002123735e+00;1.0000441020e+00;1.0002024829e+00;1.0001620291e+00;1.0001352516e+00;1.0001384643e+00;1.0000589357e+00;1.0000915562e+00;1.0001957996e+00;1.0002839842e+00;1.0001418953e+00;1.0000494207e+00;1.0002643311e+00;1.0000666407e+00;1.0002272631e+00
2.1299200000e-02;1.0001568738e+00;1.0001170036e+00;1.0000959928e+00;1.0001649570e+00;1.0002353674e+00;1.0001291590e+00;1.0000649076e+00;1.0001589415e+00;1.0001394224e+00;1.0001274447e+00;1.0000564678e+00;1.0000562338e+00;1.0000646218e+00;1.0002276179e+00;1.0001737262e+00;1.0001119731e+00;1.0000802043e+00;1.0002011070e+00;1.0001232840e+00;1.0001956044e+00
2.2937600000e-02;1.0002052589e+00;1.0000709302e+00;1.0000547947e+00;1.0001649337e+00;1.0002415438e+00;1.0001086444e+00;1.0000500882e+00;1.0001211283e+00;1.0000992015e+00;1.0001425037e+00;1.0000231630e+00;1.0000924000e+00;1.0000499737e+00;1.0002094043e+00;1.0001373332e+00;1.0001320703e+00;1.0000502963e+00;1.0001499788e+00;1.0001220756e+00;1.0001714926e+00
2.4576000000e-02;1.0002328796e+00;1.0001493773e+00;1.0000795401e+00;1.0001665770e+00;1.0002264231e+00;1.0001650143e+00;1.0000818629e+00;1.0000999544e+00;1.0001381437e+00;1.0001620060e+00;1.0000913561e+00;1.0001204346e+00;1.0000375315e+00;1.0001908637e+00;1.0001934080e+00;1.0001353544e+00;1.0001195696e+00;1.0001074773e+00;1.0002177621e+00;1.0001456317e+00
2.6214400000e-02;1.0002149013e+00;1.0001530585e+00;9.9998241351e-01;1.0001108810e+00;1.0001908229e+00;1.0002382980e+00;9.9999155689e-01;1.0001029845e+00;1.0000385962e+00;1.0001778331e+00;1.0000289466e+00;1.0000742743e+00;1.0000393802e+00;1.0001828005e+00;1.0001680635e+00;1.0001208038e+00;1.0001569402e+00;1.0000799285e+00;1.0001930167e+00;1.0001786306e+00
2.9491200000e-02;1.0001913663e+00;1.0000490400e+00;1.0000298966e+00;1.0001312840e+00;1.0001187743e+00;1.0001710466e+00;1.0000008861e+00;1.0001376880e+00;1.0000329450e+00;1.0001383862e+00;1.0000868775e+00;1.0001363534e+00;9.9999437540e-01;1.0001857083e+00;1.0001109357e+00;1.0001479509e+00;1.0001675610e+00;1.0000978698e+00;1.0001116553e+00;1.0001495536e+00
3.2768000000e-02;1.0001741859e+00;9.9999733965e-01;9.9995313086e-01;1.0000909292e+00;1.0001307596e+00;1.0001275568e+00;1.0000025661e+00;1.0001160503e+00;1.0000920605e+00;1.0001041128e+00;1.0000839962e+00;1.0000436438e+00;1.0000765669e+00;1.0001644400e+00;1.0000746946e+00;1.0001518187e+00;1.0001088541e+00;1.0001459341e+00;1.0001577706e+00;1.0000539996e+00
3.6044800000e-02;1.0001160817e+00;1.0000131992e+00;9.9990532810e-01;1.0000190365e+00;1.0001471139e+00;1.0001363455e+00;1.0000715722e+00;1.0000859673e+00;1.0001089289e+00;1.0001009544e+00;1.0000404192e+00;9.9998576816e-01;1.0000470092e+00;1.0001136686e+00;1.0000221453e+00;1.0001132234e+00;1.0001345356e+00;1.0002007397e+00;1.0001177269e+00;1.0000664084e+00
3.9321600000e-02;1.0001112531e+00;1.0000195747e+00;1.0000409840e+00;1.0000204476e+00;1.0000231771e+00;1.0000828172e+00;1.0000624305e+00;1.0000540425e+00;1.0000121469e+00;1.0001262808e+00;9.9992223822e-01;1.0000152153e+00;1.0000396893e+00;1.0001550304e+00;1.0001037245e+00;1.0001084255e+00;1.0001337734e+00;1.0001053696e+00;1.0000389623e+00;1.0000744156e+00
4.2598400000e-02;1.0001692336e+00;9.9999817396e-01;1.0000654230e+00;1.0000764424e+00;1.0000937313e+00;1.0000571249e+00;1.0000157120e+00;1.0001403982e+00;1.0000185621e+00;1.0000776126e+00;9.9991493463e-01;9.9999680692e-01;1.0000369754e+00;1.0000559199e+00;9.9998313413e-01;1.0001066264e+00;1.0001726737e+00;1.0000302934e+00;1.0000423757e+00;1.0001774136e+00
4.5875200000e-02;1.0001144694e+00;1.0000512014e+00;1.0000947905e+00;1.0001306231e+00;1.0001084709e+00;1.0000631151e+00;9.9999049998e-01;1.0001451213e+00;1.0000176802e+00;1.0000946427e+00;9.9992055740e-01;9.9996858203e-01;1.0001306707e+00;1.0001101323e+00;9.9995557639e-01;1.0000667869e+00;1.0001276715e+00;1.0001429688e+00;1.0000587538e+00;1.0001120176e+00
4.9152000000e-02;1.0000516008e+00;1.0000665628e+00;1.0000796205e+00;1.0000778729e+00;1.0001387814e+00;9.9998101856e-01;1.0000363437e+00;1.0000684182e+00;1.0000123115e+00;1.0001576964e+00;9.9996883766e-01;1.0000147345e+00;1.0001206872e+00;1.0000593109e+00;9.9998822748e-01;1.0001518419e+00;1.0001350054e+00;1.0001010999e+00;1.0000476604e+00;1.0000620843e+00
5.2428800000e-02;1.0000379838e+00;1.0001046727e+00;1.0001041718e+00;1.0000674224e+00;1.0000789217e+00;9.9994973566e-01;1.0000820981e+00;1.0000543613e+00;1.0000263478e+00;1.0001490913e+00;9.9999528634e-01;1.0000248453e+00;1.0000123678e+00;1.0000391524e+00;9.9994594835e-01;1.0000793520e+00;1.0000772131e+00;1.0000574666e+00;1.0000181709e+00;1.0000548795e+00
